,index,name,full_name,score
492,160,980.pdf,train/980.pdf,0.20496965844801301
493,1253,1159.pdf,train/1159.pdf,0.2049060797631733
494,905,1271.pdf,train/1271.pdf,0.20482385887965945
495,873,1891.pdf,train/1891.pdf,0.2046033269939467
496,1494,1566.pdf,train/1566.pdf,0.2045921087988109
497,1325,580.pdf,train/580.pdf,0.2045618239241917
498,1088,2144.pdf,train/2144.pdf,0.2045505636303091
499,1157,1614.pdf,train/1614.pdf,0.20448529133001347
500,1266,802.pdf,train/802.pdf,0.20446781458154167
501,363,507.pdf,train/507.pdf,0.20428914277358742
502,1130,948.pdf,train/948.pdf,0.20425940428356504
503,47,1152.pdf,train/1152.pdf,0.20422718628811026
504,988,1300.pdf,train/1300.pdf,0.20422186118257848
505,1092,132.pdf,train/132.pdf,0.20418740250853798
506,1140,169.pdf,train/169.pdf,0.20415833225530447
507,80,1026.pdf,train/1026.pdf,0.20413387166170224
508,283,1220.pdf,train/1220.pdf,0.20405098986952216
509,1469,1610.pdf,train/1610.pdf,0.20394340450854484
510,500,1655.pdf,train/1655.pdf,0.20385753369381698
511,1310,2284.pdf,train/2284.pdf,0.20385352203434842
512,258,1034.pdf,train/1034.pdf,0.20383063184384362
513,1074,1897.pdf,train/1897.pdf,0.2037782408192416
514,1059,2347.pdf,train/2347.pdf,0.20375771428640055
515,1176,829.pdf,train/829.pdf,0.20375436041552344
516,7,1769.pdf,train/1769.pdf,0.2037143613095701
517,22,612.pdf,train/612.pdf,0.20370837075330323
518,182,2266.pdf,train/2266.pdf,0.2036601324766476
519,644,270.pdf,train/270.pdf,0.20365922064304035
520,1021,1706.pdf,train/1706.pdf,0.20361880458973008
521,986,858.pdf,train/858.pdf,0.20359923620937087
522,1261,1825.pdf,train/1825.pdf,0.20359473562618174
523,1113,278.pdf,train/278.pdf,0.20352696535818407
524,307,1156.pdf,train/1156.pdf,0.20347648868810986
525,769,2395.pdf,train/2395.pdf,0.20339611628699925
526,807,1272.pdf,train/1272.pdf,0.2032973636062406
527,1512,227.pdf,train/227.pdf,0.20328741712967177
528,764,452.pdf,train/452.pdf,0.20324438479162962
529,884,2142.pdf,train/2142.pdf,0.20322580532133114
530,163,764.pdf,train/764.pdf,0.2031893928702538
531,1484,2127.pdf,train/2127.pdf,0.20318272152668526
532,169,2289.pdf,train/2289.pdf,0.20317375046357627
533,533,707.pdf,train/707.pdf,0.20302269246445223
534,1361,1174.pdf,train/1174.pdf,0.20301835904649307
535,1345,621.pdf,train/621.pdf,0.20263255471654135
536,153,1390.pdf,train/1390.pdf,0.20253845475323698
537,61,1344.pdf,train/1344.pdf,0.20245764366323363
538,453,1904.pdf,train/1904.pdf,0.20244121289701125
539,239,826.pdf,train/826.pdf,0.2024132471572215
540,167,2262.pdf,train/2262.pdf,0.2023140057190415
541,563,930.pdf,train/930.pdf,0.20230650106623635
542,52,1191.pdf,train/1191.pdf,0.20225495295885365
543,102,1226.pdf,train/1226.pdf,0.20224133859080204
544,714,1295.pdf,train/1295.pdf,0.20219910844448125
545,936,1249.pdf,train/1249.pdf,0.20206692701613713
546,646,1928.pdf,train/1928.pdf,0.2020312831640439
547,429,1469.pdf,train/1469.pdf,0.2019893836109307
548,1038,899.pdf,train/899.pdf,0.20195535948173368
549,69,798.pdf,train/798.pdf,0.2018161564897981
550,206,67.pdf,train/67.pdf,0.20180362725085943
551,1037,127.pdf,train/127.pdf,0.20177146547242844
552,315,414.pdf,train/414.pdf,0.2017523561945094
553,112,1352.pdf,train/1352.pdf,0.20172309562156973
554,1286,792.pdf,train/792.pdf,0.20171431898274098
555,379,1252.pdf,train/1252.pdf,0.2016946728098673
556,730,254.pdf,train/254.pdf,0.20169020547390268
557,162,770.pdf,train/770.pdf,0.20155395634800732
558,1388,1217.pdf,train/1217.pdf,0.20153471574721885
559,218,2306.pdf,train/2306.pdf,0.201525220774419
560,581,1863.pdf,train/1863.pdf,0.201486482464961
561,255,991.pdf,train/991.pdf,0.2014692603474009
562,761,1449.pdf,train/1449.pdf,0.2014204018020457
563,55,1378.pdf,train/1378.pdf,0.2014101883960987
564,951,2146.pdf,train/2146.pdf,0.20135544926764948
565,589,2371.pdf,train/2371.pdf,0.20133598298466712
566,602,474.pdf,train/474.pdf,0.2012906181878933
567,1225,1561.pdf,train/1561.pdf,0.20127250613321868
568,1428,2052.pdf,train/2052.pdf,0.20119858825527465
569,1242,1429.pdf,train/1429.pdf,0.2011755541803339
570,994,125.pdf,train/125.pdf,0.20116115295423856
571,574,688.pdf,train/688.pdf,0.2011338290061512
572,564,2013.pdf,train/2013.pdf,0.20111119661758903
573,541,1052.pdf,train/1052.pdf,0.20107093772874762
574,1473,421.pdf,train/421.pdf,0.20106555074419427
575,930,1077.pdf,train/1077.pdf,0.20105020443475322
576,1155,1827.pdf,train/1827.pdf,0.2010455795744307
577,1084,873.pdf,train/873.pdf,0.20102550505214808
578,1486,145.pdf,train/145.pdf,0.2009748112539856
579,577,1446.pdf,train/1446.pdf,0.20096466035750007
580,16,955.pdf,train/955.pdf,0.200915869940584
581,972,1117.pdf,train/1117.pdf,0.20088072993171321
582,623,2006.pdf,train/2006.pdf,0.20087307225528264
583,354,206.pdf,train/206.pdf,0.20084992162901924
584,1042,866.pdf,train/866.pdf,0.20081859089959633
585,458,1086.pdf,train/1086.pdf,0.20080260979134426
586,891,685.pdf,train/685.pdf,0.20071955268996464
587,176,1790.pdf,train/1790.pdf,0.20071398208931673
588,984,333.pdf,train/333.pdf,0.2005686242086112
589,1441,45.pdf,train/45.pdf,0.2003802492382502
590,234,1801.pdf,train/1801.pdf,0.2003225412503759
591,294,70.pdf,train/70.pdf,0.2003122441560148
592,358,1962.pdf,train/1962.pdf,0.2003034416845308
593,1385,1203.pdf,train/1203.pdf,0.2002676017590159
594,1347,812.pdf,train/812.pdf,0.20023255855789146
595,1174,2136.pdf,train/2136.pdf,0.20017274080308695
596,1456,2330.pdf,train/2330.pdf,0.20016096481622142
597,147,2114.pdf,train/2114.pdf,0.20007805719094254
598,847,1489.pdf,train/1489.pdf,0.2000379064985171
599,1080,1854.pdf,train/1854.pdf,0.2000140136607846
600,712,2011.pdf,train/2011.pdf,0.1999428783538525
601,666,1486.pdf,train/1486.pdf,0.19986853555043768
602,611,851.pdf,train/851.pdf,0.1997839599020694
603,502,1669.pdf,train/1669.pdf,0.1995257572440989
604,469,1709.pdf,train/1709.pdf,0.19926718468312843
605,1243,2120.pdf,train/2120.pdf,0.19924206450415202
606,138,406.pdf,train/406.pdf,0.19909303947054557
607,1313,1799.pdf,train/1799.pdf,0.19906260325776975
608,246,173.pdf,train/173.pdf,0.19904473740756265
609,425,466.pdf,train/466.pdf,0.19893278056158542
610,339,1209.pdf,train/1209.pdf,0.19880714645367087
611,965,332.pdf,train/332.pdf,0.19875083271227295
612,59,60.pdf,train/60.pdf,0.19873009267849523
613,1455,1639.pdf,train/1639.pdf,0.19871811916884102
614,910,1729.pdf,train/1729.pdf,0.19869634525424182
615,828,1099.pdf,train/1099.pdf,0.19860523962491222
616,409,1642.pdf,train/1642.pdf,0.19842359275407861
617,607,1321.pdf,train/1321.pdf,0.19831307884155
618,268,549.pdf,train/549.pdf,0.19825241119941348
619,161,758.pdf,train/758.pdf,0.19816135451713446
620,620,892.pdf,train/892.pdf,0.1981522966423405
621,1151,357.pdf,train/357.pdf,0.19810940475091746
622,194,953.pdf,train/953.pdf,0.19808170756173915
623,746,903.pdf,train/903.pdf,0.1980596093774525
624,1263,427.pdf,train/427.pdf,0.19801814842647028
625,1478,1374.pdf,train/1374.pdf,0.19798830637042342
626,592,1644.pdf,train/1644.pdf,0.1979553850604374
627,597,1645.pdf,train/1645.pdf,0.19784196298238202
628,1312,1955.pdf,train/1955.pdf,0.19782276833006815
629,1366,1808.pdf,train/1808.pdf,0.1977243602038848
630,579,38.pdf,train/38.pdf,0.19771550594959736
631,1028,2031.pdf,train/2031.pdf,0.1977136898819545
632,633,2204.pdf,train/2204.pdf,0.19768592503041826
633,1315,2290.pdf,train/2290.pdf,0.19759645389590996
634,1395,768.pdf,train/768.pdf,0.19756332244338923
635,635,272.pdf,train/272.pdf,0.1975568302761406
636,521,115.pdf,train/115.pdf,0.19742287522754193
637,229,403.pdf,train/403.pdf,0.19740136108546774
638,202,1394.pdf,train/1394.pdf,0.19739018687151313
639,1401,2252.pdf,train/2252.pdf,0.19738263119491767
640,94,1971.pdf,train/1971.pdf,0.19727716967544526
641,1003,290.pdf,train/290.pdf,0.19723980193459625
642,370,2217.pdf,train/2217.pdf,0.19722521628520187
643,805,916.pdf,train/916.pdf,0.19718371172531635
644,398,2175.pdf,train/2175.pdf,0.19716464081926985
645,912,1067.pdf,train/1067.pdf,0.19715878921323224
646,1324,1772.pdf,train/1772.pdf,0.1971316291818115
647,731,1918.pdf,train/1918.pdf,0.19710172843044735
648,599,2370.pdf,train/2370.pdf,0.19704573504063283
649,420,472.pdf,train/472.pdf,0.19702452479369112
650,1333,972.pdf,train/972.pdf,0.1969391829593347
651,606,1447.pdf,train/1447.pdf,0.19691545241964087
652,73,983.pdf,train/983.pdf,0.19691283930013534
653,848,2180.pdf,train/2180.pdf,0.1968699394178543
654,1162,2334.pdf,train/2334.pdf,0.19683281049504311
655,1411,568.pdf,train/568.pdf,0.19681167040011013
656,1472,435.pdf,train/435.pdf,0.1967012759333443
657,174,1960.pdf,train/1960.pdf,0.19652778785690078
658,394,2149.pdf,train/2149.pdf,0.1965211298160976
659,45,2329.pdf,train/2329.pdf,0.19646180998128726
660,1509,1758.pdf,train/1758.pdf,0.19644971994181543
661,743,1273.pdf,train/1273.pdf,0.19642666973393888
662,727,1083.pdf,train/1083.pdf,0.19637417591542145
663,281,2098.pdf,train/2098.pdf,0.19628659778008017
664,724,265.pdf,train/265.pdf,0.1962243588223541
665,1152,431.pdf,train/431.pdf,0.19611855082585594
666,369,1044.pdf,train/1044.pdf,0.19610447920067853
667,399,856.pdf,train/856.pdf,0.19608968271663343
668,537,1046.pdf,train/1046.pdf,0.19607893555594605
669,123,349.pdf,train/349.pdf,0.19607658171619877
670,1087,1459.pdf,train/1459.pdf,0.19602035687653305
671,1167,1173.pdf,train/1173.pdf,0.19600331135677526
672,1501,2090.pdf,train/2090.pdf,0.19596922075177492
673,1359,2327.pdf,train/2327.pdf,0.1958597609887219
674,1093,126.pdf,train/126.pdf,0.19575928072813956
675,1201,2283.pdf,train/2283.pdf,0.19573399590832122
676,119,1839.pdf,train/1839.pdf,0.1957250735702909
677,530,1536.pdf,train/1536.pdf,0.19562243300034401
678,90,215.pdf,train/215.pdf,0.1955639086516457
679,410,2363.pdf,train/2363.pdf,0.19546547722074942
680,257,1752.pdf,train/1752.pdf,0.19542228612002446
681,519,667.pdf,train/667.pdf,0.19531311721596098
682,613,11.pdf,train/11.pdf,0.19526059363068876
683,483,666.pdf,train/666.pdf,0.19524478359364533
684,989,864.pdf,train/864.pdf,0.19521040651087007
685,1108,1707.pdf,train/1707.pdf,0.19512333273090318
686,938,2032.pdf,train/2032.pdf,0.1950981489350702
687,0,1782.pdf,train/1782.pdf,0.1950176095390178
688,1045,1470.pdf,train/1470.pdf,0.19499785969623076
689,935,905.pdf,train/905.pdf,0.19495483104095487
690,484,128.pdf,train/128.pdf,0.19488296440675515
691,385,1497.pdf,train/1497.pdf,0.1948591148595167
692,747,644.pdf,train/644.pdf,0.19484896717072786
693,1022,292.pdf,train/292.pdf,0.19484776335241139
694,1187,1239.pdf,train/1239.pdf,0.19484313021555635
695,193,1579.pdf,train/1579.pdf,0.19481014056591947
696,87,217.pdf,train/217.pdf,0.19480321172228093
697,925,508.pdf,train/508.pdf,0.19475999144520167
698,346,1037.pdf,train/1037.pdf,0.19464020925959574
699,648,2212.pdf,train/2212.pdf,0.19462722024677986
700,1408,2291.pdf,train/2291.pdf,0.1945703081441557
701,83,559.pdf,train/559.pdf,0.19456219680503642
702,479,935.pdf,train/935.pdf,0.19451646934648323
703,364,261.pdf,train/261.pdf,0.19443875613386497
704,171,214.pdf,train/214.pdf,0.1943805245826823
705,150,77.pdf,train/77.pdf,0.19436865890041916
706,99,1583.pdf,train/1583.pdf,0.19434937986562326
707,968,1895.pdf,train/1895.pdf,0.19432268841046765
708,531,713.pdf,train/713.pdf,0.19431311340092672
709,418,1864.pdf,train/1864.pdf,0.19428035199369287
710,341,2072.pdf,train/2072.pdf,0.19424833460490543
711,33,404.pdf,train/404.pdf,0.1941612030549718
712,37,410.pdf,train/410.pdf,0.194127550341259
713,438,1496.pdf,train/1496.pdf,0.19398752527792731
714,768,308.pdf,train/308.pdf,0.19390085832834414
715,17,941.pdf,train/941.pdf,0.19388009112188176
716,1349,2125.pdf,train/2125.pdf,0.1938644545226631
717,854,874.pdf,train/874.pdf,0.19382480530636575
718,767,2381.pdf,train/2381.pdf,0.19380910592207753
719,1032,2025.pdf,train/2025.pdf,0.19351144647451918
720,1052,2390.pdf,train/2390.pdf,0.19341552067142834
721,523,2017.pdf,train/2017.pdf,0.19340567763572616
722,1159,394.pdf,train/394.pdf,0.19335747917001922
723,335,1235.pdf,train/1235.pdf,0.19333091630526444
724,1205,550.pdf,train/550.pdf,0.19331209002364208
725,286,159.pdf,train/159.pdf,0.19328923254762265
726,1427,742.pdf,train/742.pdf,0.19317351477812583
727,491,1682.pdf,train/1682.pdf,0.19311426515562302
728,961,1842.pdf,train/1842.pdf,0.19308651462931722
729,446,1284.pdf,train/1284.pdf,0.1930846072284582
730,326,825.pdf,train/825.pdf,0.19305291144859882
731,230,365.pdf,train/365.pdf,0.19300393255461334
732,122,1805.pdf,train/1805.pdf,0.19299534216059272
733,1227,2054.pdf,train/2054.pdf,0.19295364920380012
734,1503,1770.pdf,train/1770.pdf,0.1929054393063413
735,689,1849.pdf,train/1849.pdf,0.19285365068473817
736,1065,1101.pdf,train/1101.pdf,0.19283549547196754
737,1233,1401.pdf,train/1401.pdf,0.19275021232381842
738,903,2022.pdf,train/2022.pdf,0.1927379513277263
739,1382,608.pdf,train/608.pdf,0.19270871363098674
740,1502,1016.pdf,train/1016.pdf,0.19263028761200568
741,1232,618.pdf,train/618.pdf,0.1925495238448655
742,1358,1148.pdf,train/1148.pdf,0.19251143982750957
743,1114,551.pdf,train/551.pdf,0.19246246493458993
744,748,122.pdf,train/122.pdf,0.1924568171360256
745,1256,2337.pdf,train/2337.pdf,0.1924139424270069
746,657,1519.pdf,train/1519.pdf,0.19239570563856628
747,1145,1402.pdf,train/1402.pdf,0.19238713990117381
748,382,1508.pdf,train/1508.pdf,0.19234119574466438
749,896,1488.pdf,train/1488.pdf,0.1921515487343709
750,1116,223.pdf,train/223.pdf,0.1921319684280907
751,518,1495.pdf,train/1495.pdf,0.19213115969587424
752,1240,5.pdf,train/5.pdf,0.19212656344428006
753,9,772.pdf,train/772.pdf,0.19206938525435208
754,695,2159.pdf,train/2159.pdf,0.19197758349277816
755,316,366.pdf,train/366.pdf,0.19195259097126652
756,325,831.pdf,train/831.pdf,0.19194175196625252
757,1046,2179.pdf,train/2179.pdf,0.19190492719145008
758,624,925.pdf,train/925.pdf,0.19180866304210628
759,554,515.pdf,train/515.pdf,0.1917714864844497
760,270,213.pdf,train/213.pdf,0.19176228201191467
761,1282,631.pdf,train/631.pdf,0.1917450917076271
762,406,329.pdf,train/329.pdf,0.19174308036547663
763,799,1312.pdf,train/1312.pdf,0.191646441000201
764,810,1500.pdf,train/1500.pdf,0.1915324407882089
765,28,1423.pdf,train/1423.pdf,0.19151065871208878
766,672,338.pdf,train/338.pdf,0.19143187332291972
767,1033,1262.pdf,train/1262.pdf,0.1913694936125036
768,1436,781.pdf,train/781.pdf,0.1913671865145216
769,979,1880.pdf,train/1880.pdf,0.19135107545901262
770,1510,1980.pdf,train/1980.pdf,0.1912926085491986
771,931,1711.pdf,train/1711.pdf,0.19117514996797452
772,1332,2051.pdf,train/2051.pdf,0.19113217175197145
773,932,2218.pdf,train/2218.pdf,0.1911076034447157
774,1330,966.pdf,train/966.pdf,0.19104137397287274
775,895,2181.pdf,train/2181.pdf,0.19103745277044543
776,152,604.pdf,train/604.pdf,0.19103609741566746
777,1417,1759.pdf,train/1759.pdf,0.1910130219075042
778,1268,2121.pdf,train/2121.pdf,0.19093095384271963
779,417,328.pdf,train/328.pdf,0.19093016060919277
780,259,588.pdf,train/588.pdf,0.19085635834057765
781,1374,807.pdf,train/807.pdf,0.19079172236445008
782,137,360.pdf,train/360.pdf,0.19065083259806276
783,475,1537.pdf,train/1537.pdf,0.19064437146300925
784,868,1884.pdf,train/1884.pdf,0.1906211994695047
785,538,2229.pdf,train/2229.pdf,0.1906002304191561
786,580,1452.pdf,train/1452.pdf,0.19058802455207582
787,6,2260.pdf,train/2260.pdf,0.19058348059879485
788,222,1632.pdf,train/1632.pdf,0.19057535385440147
789,539,1720.pdf,train/1720.pdf,0.1905734698093803
790,164,2276.pdf,train/2276.pdf,0.1905317409916493
791,116,62.pdf,train/62.pdf,0.19052542211793372
792,865,486.pdf,train/486.pdf,0.19048497283110585
793,1217,2256.pdf,train/2256.pdf,0.19044930368422383
794,716,715.pdf,train/715.pdf,0.19034269739866358
795,1368,1411.pdf,train/1411.pdf,0.19016318820015798
796,450,1051.pdf,train/1051.pdf,0.190138911514248
797,1004,1704.pdf,train/1704.pdf,0.1900816341773734
798,800,2182.pdf,train/2182.pdf,0.19006102770623823
799,817,282.pdf,train/282.pdf,0.1898491895431384
800,870,1890.pdf,train/1890.pdf,0.18982298288477373
801,691,339.pdf,train/339.pdf,0.18981649889785182
802,1335,1570.pdf,train/1570.pdf,0.18978322734189626
803,1285,962.pdf,train/962.pdf,0.18966646337782014
804,826,531.pdf,train/531.pdf,0.18961706900595088
805,704,891.pdf,train/891.pdf,0.1895931571840972
806,261,2267.pdf,train/2267.pdf,0.18952758609168338
807,601,1692.pdf,train/1692.pdf,0.18951486212272586
808,1445,187.pdf,train/187.pdf,0.18947683603985765
809,522,2188.pdf,train/2188.pdf,0.18945447737428986
810,770,1677.pdf,train/1677.pdf,0.189404024039266
811,427,857.pdf,train/857.pdf,0.18937887600693748
812,187,990.pdf,train/990.pdf,0.18935677397400372
813,46,1620.pdf,train/1620.pdf,0.18933008095406145
814,274,207.pdf,train/207.pdf,0.18925717139578888
815,1147,40.pdf,train/40.pdf,0.1892304494510653
816,812,725.pdf,train/725.pdf,0.18921033174039625
817,361,1087.pdf,train/1087.pdf,0.18920208573352387
818,856,2143.pdf,train/2143.pdf,0.18916019044691104
819,272,561.pdf,train/561.pdf,0.18915676480015828
820,750,888.pdf,train/888.pdf,0.1891094935880016
821,1375,813.pdf,train/813.pdf,0.18908706939673176
822,439,1509.pdf,train/1509.pdf,0.1890837291367322
823,797,692.pdf,train/692.pdf,0.18903816863107128
824,236,1424.pdf,train/1424.pdf,0.1889356082851946
825,113,1434.pdf,train/1434.pdf,0.18890625095666613
826,698,2171.pdf,train/2171.pdf,0.18886994363574142
827,978,1894.pdf,train/1894.pdf,0.18883815075120264
828,329,1382.pdf,train/1382.pdf,0.1887171426848288
829,1000,910.pdf,train/910.pdf,0.188699969143163
830,1444,839.pdf,train/839.pdf,0.18863716742924547
831,279,993.pdf,train/993.pdf,0.18841947099456488
832,804,902.pdf,train/902.pdf,0.18839480493046784
833,155,2074.pdf,train/2074.pdf,0.1882923464612003
834,653,1055.pdf,train/1055.pdf,0.18809286516872883
835,400,301.pdf,train/301.pdf,0.18809023717716875
836,1209,552.pdf,train/552.pdf,0.18797638124408472
837,1466,390.pdf,train/390.pdf,0.18790604089197507
838,659,927.pdf,train/927.pdf,0.18781384325819434
839,5,2274.pdf,train/2274.pdf,0.18777544661265752
840,1457,1611.pdf,train/1611.pdf,0.1877646143891925
841,1338,796.pdf,train/796.pdf,0.18761434912619948
842,1302,1004.pdf,train/1004.pdf,0.18758511100177108
843,1487,93.pdf,train/93.pdf,0.18757801605587263
844,844,121.pdf,train/121.pdf,0.18737672147588028
845,571,663.pdf,train/663.pdf,0.18733765799681665
846,939,1513.pdf,train/1513.pdf,0.18721145637831768
847,1426,756.pdf,train/756.pdf,0.18712712353557215
848,38,1806.pdf,train/1806.pdf,0.1870798999496243
849,1049,2384.pdf,train/2384.pdf,0.18706279044951957
850,1214,1777.pdf,train/1777.pdf,0.18700863597485654
851,42,1609.pdf,train/1609.pdf,0.18700278655186459
852,43,2301.pdf,train/2301.pdf,0.1869912486309909
853,343,1590.pdf,train/1590.pdf,0.18698415582903294
854,1362,1175.pdf,train/1175.pdf,0.18698134502155755
855,365,249.pdf,train/249.pdf,0.18694996400170535
856,1189,2081.pdf,train/2081.pdf,0.18692891416706173
857,392,1332.pdf,train/1332.pdf,0.18691604767617334
858,1029,1538.pdf,train/1538.pdf,0.18677414220540003
859,920,1932.pdf,train/1932.pdf,0.18669825530366738
860,543,1913.pdf,train/1913.pdf,0.18667572664364157
861,516,883.pdf,train/883.pdf,0.18660625384394022
862,306,1630.pdf,train/1630.pdf,0.1865528841793494
863,1238,181.pdf,train/181.pdf,0.18645473992101702
864,304,2311.pdf,train/2311.pdf,0.18645433120662652
865,775,1139.pdf,train/1139.pdf,0.18637421040950128
866,1204,222.pdf,train/222.pdf,0.186359629097174
867,582,1877.pdf,train/1877.pdf,0.18620626318695924
868,824,243.pdf,train/243.pdf,0.18585455916642007
869,598,2364.pdf,train/2364.pdf,0.1856999635050757
870,738,1717.pdf,train/1717.pdf,0.1856761654007481
871,386,103.pdf,train/103.pdf,0.1855875596872899
872,1015,537.pdf,train/537.pdf,0.18558510000038086
873,8,1580.pdf,train/1580.pdf,0.1854375765325835
874,596,1123.pdf,train/1123.pdf,0.18541753851653414
875,1013,1937.pdf,train/1937.pdf,0.18540966354138833
876,1184,626.pdf,train/626.pdf,0.18539070436007438
877,264,1791.pdf,train/1791.pdf,0.18535039727953515
878,317,400.pdf,train/400.pdf,0.1852554223891208
879,436,116.pdf,train/116.pdf,0.18519012725786213
880,1297,1986.pdf,train/1986.pdf,0.18516735211420352
881,887,35.pdf,train/35.pdf,0.18507322845260155
882,1099,1511.pdf,train/1511.pdf,0.18505925331793288
883,1030,912.pdf,train/912.pdf,0.18492374664585656
884,209,2138.pdf,train/2138.pdf,0.184864254876528
885,1348,1438.pdf,train/1438.pdf,0.1848380835765948
886,957,1315.pdf,train/1315.pdf,0.18482000049847114
887,1168,1615.pdf,train/1615.pdf,0.18476274100891427
888,183,1009.pdf,train/1009.pdf,0.18473261283724163
889,1498,2053.pdf,train/2053.pdf,0.18467802759357352
890,1181,1371.pdf,train/1371.pdf,0.18466371189252817
891,814,2223.pdf,train/2223.pdf,0.18459828570182504
892,706,2039.pdf,train/2039.pdf,0.18453724635268431
893,14,1557.pdf,train/1557.pdf,0.18449434658666847
894,1480,186.pdf,train/186.pdf,0.18444511624767834
895,371,1285.pdf,train/1285.pdf,0.18439634749851672
896,224,1140.pdf,train/1140.pdf,0.18439453591185273
897,924,1936.pdf,train/1936.pdf,0.18433388494735217
898,911,2220.pdf,train/2220.pdf,0.18421066633832128
899,510,317.pdf,train/317.pdf,0.18414093217119978
900,71,1218.pdf,train/1218.pdf,0.18413137879544517
901,1518,1943.pdf,train/1943.pdf,0.18403224660951933
902,1504,2279.pdf,train/2279.pdf,0.1839885784376765
903,243,601.pdf,train/601.pdf,0.18395342794241293
904,32,835.pdf,train/835.pdf,0.1839144935811996
905,1020,1048.pdf,train/1048.pdf,0.183832095799189
906,452,1045.pdf,train/1045.pdf,0.18378403445734132
907,977,2345.pdf,train/2345.pdf,0.18377205282481202
908,1477,838.pdf,train/838.pdf,0.18369584385954518
909,278,1750.pdf,train/1750.pdf,0.1836691583234302
910,708,1524.pdf,train/1524.pdf,0.18366136109815168
911,686,2367.pdf,train/2367.pdf,0.183520515882133
912,681,2372.pdf,train/2372.pdf,0.18351916116231667
913,542,1907.pdf,train/1907.pdf,0.18350886906489447
914,1394,754.pdf,train/754.pdf,0.18345607669132208
915,1513,233.pdf,train/233.pdf,0.1833322739456668
916,759,863.pdf,train/863.pdf,0.18331032537178632
917,1148,814.pdf,train/814.pdf,0.1833058636554003
918,940,1275.pdf,train/1275.pdf,0.18324618884843288
919,219,1141.pdf,train/1141.pdf,0.18324160551495955
920,1188,785.pdf,train/785.pdf,0.1832074076488834
921,24,148.pdf,train/148.pdf,0.18318210302607552
922,723,1929.pdf,train/1929.pdf,0.18315963889677303
923,857,20.pdf,train/20.pdf,0.18314195827145308
924,549,1917.pdf,train/1917.pdf,0.1831321149112767
925,404,1681.pdf,train/1681.pdf,0.18300577092478046
926,1095,898.pdf,train/898.pdf,0.18298556532937207
927,1398,1773.pdf,train/1773.pdf,0.18287569830928413
928,158,1541.pdf,train/1541.pdf,0.18264109632086825
929,133,1151.pdf,train/1151.pdf,0.18259274675057183
930,273,1793.pdf,train/1793.pdf,0.18256624769199786
931,11,1543.pdf,train/1543.pdf,0.18246560616554505
932,1488,87.pdf,train/87.pdf,0.18231720256745293
933,572,2173.pdf,train/2173.pdf,0.1822342214215659
934,351,1023.pdf,train/1023.pdf,0.182185976523793
935,874,2354.pdf,train/2354.pdf,0.18211852650098434
936,1406,224.pdf,train/224.pdf,0.18211096133129095
937,898,646.pdf,train/646.pdf,0.1820972204669424
938,831,1066.pdf,train/1066.pdf,0.1819657835446108
939,1340,609.pdf,train/609.pdf,0.18189652042329182
940,75,2088.pdf,train/2088.pdf,0.1818492298060303
941,237,198.pdf,train/198.pdf,0.181842102504558
942,34,1190.pdf,train/1190.pdf,0.18181775925601132
943,944,124.pdf,train/124.pdf,0.18175744912895114
944,1490,780.pdf,train/780.pdf,0.1817444868875855
945,267,239.pdf,train/239.pdf,0.1816945902157768
946,830,1714.pdf,train/1714.pdf,0.1816609935356263
947,1421,597.pdf,train/597.pdf,0.18163649540554266
948,998,1512.pdf,train/1512.pdf,0.1815805353714317
949,1104,734.pdf,train/734.pdf,0.1814152034737784
950,145,1409.pdf,train/1409.pdf,0.18141214710693349
951,570,677.pdf,train/677.pdf,0.18140819589816914
952,1199,1007.pdf,train/1007.pdf,0.18138443374476648
953,1118,1947.pdf,train/1947.pdf,0.18135690341907668
954,609,2166.pdf,train/2166.pdf,0.18125909448455102
955,1109,2226.pdf,train/2226.pdf,0.181106392426568
956,1027,735.pdf,train/735.pdf,0.18106280751092335
957,1294,989.pdf,train/989.pdf,0.1810609507411883
958,715,701.pdf,train/701.pdf,0.18102218941403045
959,191,947.pdf,train/947.pdf,0.1810025840000732
960,384,665.pdf,train/665.pdf,0.18099126633113144
961,415,1643.pdf,train/1643.pdf,0.1809411956587756
962,690,1861.pdf,train/1861.pdf,0.1808015837918068
963,189,1592.pdf,train/1592.pdf,0.18075212495743462
964,837,733.pdf,train/733.pdf,0.18071314450916215
965,1110,244.pdf,train/244.pdf,0.18065507949821086
966,485,882.pdf,train/882.pdf,0.1806138856745712
967,188,760.pdf,train/760.pdf,0.1805920922371205
968,1237,1373.pdf,train/1373.pdf,0.18057077468965196
969,535,2215.pdf,train/2215.pdf,0.18055952537936334
970,771,491.pdf,train/491.pdf,0.1804807050460605
971,667,847.pdf,train/847.pdf,0.18043017811946416
972,668,853.pdf,train/853.pdf,0.18030424610365833
973,1150,343.pdf,train/343.pdf,0.18030247466011914
974,1459,2318.pdf,train/2318.pdf,0.1802584943109303
975,373,705.pdf,train/705.pdf,0.180187641157018
976,26,1345.pdf,train/1345.pdf,0.18016702485706101
977,1418,1995.pdf,train/1995.pdf,0.18015492887544646
978,661,1525.pdf,train/1525.pdf,0.18015371488890242
979,1170,430.pdf,train/430.pdf,0.18012552368892992
980,62,1422.pdf,train/1422.pdf,0.1800924271394644
981,1434,1573.pdf,train/1573.pdf,0.18003572485042227
982,135,1623.pdf,train/1623.pdf,0.17988779266686303
